差分ID,物件番号,差分種別,差分検出日,参照元ファイル,更新フィールド数,更新フィールド一覧
20251207_387,100137019041,更新,2025-12-07,reins_20251207.csv,1,電話番号
20251207_388,100137035067,更新,2025-12-07,reins_20251207.csv,1,管理費
20251207_389,100137039505,更新,2025-12-07,reins_20251207.csv,1,取引状況
20251207_390,100137041185,更新,2025-12-07,reins_20251207.csv,1,建物名
20251207_391,100137042168,更新,2025-12-07,reins_20251207.csv,1,建物名
20251207_392,100137044744,更新,2025-12-07,reins_20251207.csv,1,管理費
20251207_393,100137049025,更新,2025-12-07,reins_20251207.csv,1,築年月
20251207_394,100137049068,更新,2025-12-07,reins_20251207.csv,1,取引状況
20251207_395,200136817883,更新,2025-12-07,reins_20251207.csv,3,価格/㎡単価/坪単価
20251208_001,100130929970,削除,2025-12-08,reins_20251207.csv,,
20251208_002,100133014466,削除,2025-12-08,reins_20251207.csv,,
20251208_003,100133511418,削除,2025-12-08,reins_20251207.csv,,
20251208_004,100133514021,削除,2025-12-08,reins_20251207.csv,,
20251208_005,100134749100,削除,2025-12-08,reins_20251207.csv,,
20251208_006,100134750810,削除,2025-12-08,reins_20251207.csv,,
20251208_007,100134832103,削除,2025-12-08,reins_20251207.csv,,
20251208_008,100134876643,削除,2025-12-08,reins_20251207.csv,,
20251208_009,100135039601,削除,2025-12-08,reins_20251207.csv,,
20251208_010,100135316166,削除,2025-12-08,reins_20251207.csv,,
20251208_011,100135386263,削除,2025-12-08,reins_20251207.csv,,
20251208_012,100135521298,削除,2025-12-08,reins_20251207.csv,,
20251208_013,100135859260,削除,2025-12-08,reins_20251207.csv,,
20251208_014,100135877292,削除,2025-12-08,reins_20251207.csv,,
20251208_015,100135932486,削除,2025-12-08,reins_20251207.csv,,
20251208_016,100136002031,削除,2025-12-08,reins_20251207.csv,,
20251208_017,100136024306,削除,2025-12-08,reins_20251207.csv,,
20251208_018,100136024309,削除,2025-12-08,reins_20251207.csv,,
20251208_019,100136058214,削除,2025-12-08,reins_20251207.csv,,
20251208_020,100136198141,削除,2025-12-08,reins_20251207.csv,,
20251208_021,100136210238,削除,2025-12-08,reins_20251207.csv,,
20251208_022,100136240326,削除,2025-12-08,reins_20251207.csv,,
20251208_023,100136332954,削除,2025-12-08,reins_20251207.csv,,
20251208_024,100136399211,削除,2025-12-08,reins_20251207.csv,,
20251208_025,100136437011,削除,2025-12-08,reins_20251207.csv,,
20251208_026,100136605287,削除,2025-12-08,reins_20251207.csv,,
20251208_027,100136607316,削除,2025-12-08,reins_20251207.csv,,
20251208_028,100136661563,削除,2025-12-08,reins_20251207.csv,,
20251208_029,100136686972,削除,2025-12-08,reins_20251207.csv,,
20251208_030,100136703021,削除,2025-12-08,reins_20251207.csv,,
20251208_031,100136703060,削除,2025-12-08,reins_20251207.csv,,
20251208_032,100136711681,削除,2025-12-08,reins_20251207.csv,,
20251208_033,100136757391,削除,2025-12-08,reins_20251207.csv,,
20251208_034,100136757399,削除,2025-12-08,reins_20251207.csv,,
20251208_035,100136771145,削除,2025-12-08,reins_20251207.csv,,
20251208_036,100136783283,削除,2025-12-08,reins_20251207.csv,,
20251208_037,100136802032,削除,2025-12-08,reins_20251207.csv,,
20251208_038,100136807292,削除,2025-12-08,reins_20251207.csv,,
20251208_039,100136834985,削除,2025-12-08,reins_20251207.csv,,
20251208_040,100136892219,削除,2025-12-08,reins_20251207.csv,,
20251208_041,100136937972,削除,2025-12-08,reins_20251207.csv,,
20251208_042,100136950896,削除,2025-12-08,reins_20251207.csv,,
20251208_043,100136959305,削除,2025-12-08,reins_20251207.csv,,
20251208_044,100136967383,削除,2025-12-08,reins_20251207.csv,,
20251208_045,100136972451,削除,2025-12-08,reins_20251207.csv,,
20251208_046,100136973022,削除,2025-12-08,reins_20251207.csv,,
20251208_047,100136974891,削除,2025-12-08,reins_20251207.csv,,
20251208_048,100136977076,削除,2025-12-08,reins_20251207.csv,,
20251208_049,100137029075,削除,2025-12-08,reins_20251207.csv,,
20251208_050,100137056361,削除,2025-12-08,reins_20251207.csv,,
20251208_051,100137062424,削除,2025-12-08,reins_20251207.csv,,
20251208_052,100137062433,削除,2025-12-08,reins_20251207.csv,,
20251208_053,300135866720,削除,2025-12-08,reins_20251207.csv,,
20251208_054,300135866772,削除,2025-12-08,reins_20251207.csv,,
20251208_055,100136015971,新規,2025-12-08,reins_20251208.csv,,
20251208_056,100136620915,新規,2025-12-08,reins_20251208.csv,,
20251208_057,100136889591,新規,2025-12-08,reins_20251208.csv,,
20251208_058,100137039502,新規,2025-12-08,reins_20251208.csv,,
20251208_059,100137065272,新規,2025-12-08,reins_20251208.csv,,
20251208_060,100137065285,新規,2025-12-08,reins_20251208.csv,,
20251208_061,100137065815,新規,2025-12-08,reins_20251208.csv,,
20251208_062,100137066036,新規,2025-12-08,reins_20251208.csv,,
20251208_063,100137066102,新規,2025-12-08,reins_20251208.csv,,
20251208_064,100137066288,新規,2025-12-08,reins_20251208.csv,,
20251208_065,100137066356,新規,2025-12-08,reins_20251208.csv,,
20251208_066,100137066359,新規,2025-12-08,reins_20251208.csv,,
20251208_067,100137066361,新規,2025-12-08,reins_20251208.csv,,
20251208_068,100137067340,新規,2025-12-08,reins_20251208.csv,,
20251208_069,100137067401,新規,2025-12-08,reins_20251208.csv,,
20251208_070,100137067406,新規,2025-12-08,reins_20251208.csv,,
20251208_071,100137067502,新規,2025-12-08,reins_20251208.csv,,
20251208_072,100137067686,新規,2025-12-08,reins_20251208.csv,,
20251208_073,100137067695,新規,2025-12-08,reins_20251208.csv,,
20251208_074,100137067731,新規,2025-12-08,reins_20251208.csv,,
20251208_075,100137067745,新規,2025-12-08,reins_20251208.csv,,
20251208_076,100137067792,新規,2025-12-08,reins_20251208.csv,,
20251208_077,100137067795,新規,2025-12-08,reins_20251208.csv,,
20251208_078,100137067805,新規,2025-12-08,reins_20251208.csv,,
20251208_079,100137067812,新規,2025-12-08,reins_20251208.csv,,
20251208_080,100137067904,新規,2025-12-08,reins_20251208.csv,,
20251208_081,100137067907,新規,2025-12-08,reins_20251208.csv,,
20251208_082,100137067912,新規,2025-12-08,reins_20251208.csv,,
20251208_083,100137067935,新規,2025-12-08,reins_20251208.csv,,
20251208_084,100137067968,新規,2025-12-08,reins_20251208.csv,,
20251208_085,100137067984,新規,2025-12-08,reins_20251208.csv,,
20251208_086,100137068095,新規,2025-12-08,reins_20251208.csv,,
20251208_087,100137068169,新規,2025-12-08,reins_20251208.csv,,
20251208_088,100137068172,新規,2025-12-08,reins_20251208.csv,,
20251208_089,100137070647,新規,2025-12-08,reins_20251208.csv,,
20251208_090,100137070650,新規,2025-12-08,reins_20251208.csv,,
20251208_091,100137070667,新規,2025-12-08,reins_20251208.csv,,
20251208_092,100137070737,新規,2025-12-08,reins_20251208.csv,,
20251208_093,100137070738,新規,2025-12-08,reins_20251208.csv,,
20251208_094,100137070739,新規,2025-12-08,reins_20251208.csv,,
20251208_095,100137070753,新規,2025-12-08,reins_20251208.csv,,
20251208_096,100137070754,新規,2025-12-08,reins_20251208.csv,,
20251208_097,100137070755,新規,2025-12-08,reins_20251208.csv,,
20251208_098,100137070772,新規,2025-12-08,reins_20251208.csv,,
20251208_099,100137070773,新規,2025-12-08,reins_20251208.csv,,
20251208_100,100137070774,新規,2025-12-08,reins_20251208.csv,,
20251208_101,100137070775,新規,2025-12-08,reins_20251208.csv,,
20251208_102,100137070993,新規,2025-12-08,reins_20251208.csv,,
20251208_103,100137071084,新規,2025-12-08,reins_20251208.csv,,
20251208_104,100137071495,新規,2025-12-08,reins_20251208.csv,,
20251208_105,100137071503,新規,2025-12-08,reins_20251208.csv,,
20251208_106,100137071504,新規,2025-12-08,reins_20251208.csv,,
20251208_107,100137071550,新規,2025-12-08,reins_20251208.csv,,
20251208_108,100132741793,更新,2025-12-08,reins_20251208.csv,1,管理費
20251208_109,100134100876,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_110,100134102160,更新,2025-12-08,reins_20251208.csv,1,電話番号
20251208_111,100135168406,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_112,100135449202,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_113,100135452406,更新,2025-12-08,reins_20251208.csv,4,価格/㎡単価/建物名/坪単価
20251208_114,100135458770,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_115,100135500214,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_116,100135657817,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_117,100135694509,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_118,100135732811,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_119,100135955311,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_120,100136019172,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_121,100136239268,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_122,100136355627,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_123,100136393179,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_124,100136431739,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_125,100136538357,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_126,100136566175,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_127,100136568532,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_128,100136678099,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_129,100136689994,更新,2025-12-08,reins_20251208.csv,1,間取
20251208_130,100136769294,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_131,100136772685,更新,2025-12-08,reins_20251208.csv,1,建物名
20251208_132,100136778118,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_133,100136794019,更新,2025-12-08,reins_20251208.csv,1,交通
20251208_134,100136836282,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_135,100136850979,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_136,100136866786,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_137,100136892737,更新,2025-12-08,reins_20251208.csv,1,物件種目
20251208_138,100136992021,更新,2025-12-08,reins_20251208.csv,2,取引態様/取引状況
20251208_139,100137002543,更新,2025-12-08,reins_20251208.csv,3,価格/㎡単価/坪単価
20251208_140,100137025842,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_141,100137061594,更新,2025-12-08,reins_20251208.csv,1,取引状況
20251208_142,100137062798,更新,2025-12-08,reins_20251208.csv,1,交通
20251210_001,100129129730,削除,2025-12-10,reins_20251208.csv,,
20251210_002,100129719088,削除,2025-12-10,reins_20251208.csv,,
20251210_003,100130182423,削除,2025-12-10,reins_20251208.csv,,
20251210_004,100131610225,削除,2025-12-10,reins_20251208.csv,,
20251210_005,100131617431,削除,2025-12-10,reins_20251208.csv,,
20251210_006,100131872574,削除,2025-12-10,reins_20251208.csv,,
20251210_007,100131872579,削除,2025-12-10,reins_20251208.csv,,
20251210_008,100131981888,削除,2025-12-10,reins_20251208.csv,,
20251210_009,100132627486,削除,2025-12-10,reins_20251208.csv,,
20251210_010,100133023256,削除,2025-12-10,reins_20251208.csv,,
20251210_011,100133140268,削除,2025-12-10,reins_20251208.csv,,
20251210_012,100133230858,削除,2025-12-10,reins_20251208.csv,,
20251210_013,100133559339,削除,2025-12-10,reins_20251208.csv,,
20251210_014,100133777042,削除,2025-12-10,reins_20251208.csv,,
20251210_015,100133834461,削除,2025-12-10,reins_20251208.csv,,
20251210_016,100133851594,削除,2025-12-10,reins_20251208.csv,,
20251210_017,100133900899,削除,2025-12-10,reins_20251208.csv,,
20251210_018,100133994314,削除,2025-12-10,reins_20251208.csv,,
20251210_019,100134063497,削除,2025-12-10,reins_20251208.csv,,
20251210_020,100134249112,削除,2025-12-10,reins_20251208.csv,,
20251210_021,100134374265,削除,2025-12-10,reins_20251208.csv,,
20251210_022,100134430371,削除,2025-12-10,reins_20251208.csv,,
20251210_023,100134492883,削除,2025-12-10,reins_20251208.csv,,
20251210_024,100134562090,削除,2025-12-10,reins_20251208.csv,,
20251210_025,100134603684,削除,2025-12-10,reins_20251208.csv,,
20251210_026,100134605741,削除,2025-12-10,reins_20251208.csv,,
20251210_027,100134615671,削除,2025-12-10,reins_20251208.csv,,
20251210_028,100134769017,削除,2025-12-10,reins_20251208.csv,,
20251210_029,100134771412,削除,2025-12-10,reins_20251208.csv,,
20251210_030,100134777373,削除,2025-12-10,reins_20251208.csv,,
20251210_031,100134833986,削除,2025-12-10,reins_20251208.csv,,
20251210_032,100135047938,削除,2025-12-10,reins_20251208.csv,,
20251210_033,100135055826,削除,2025-12-10,reins_20251208.csv,,
20251210_034,100135081451,削除,2025-12-10,reins_20251208.csv,,
20251210_035,100135235313,削除,2025-12-10,reins_20251208.csv,,
20251210_036,100135372314,削除,2025-12-10,reins_20251208.csv,,
20251210_037,100135460447,削除,2025-12-10,reins_20251208.csv,,
20251210_038,100135467671,削除,2025-12-10,reins_20251208.csv,,
20251210_039,100135510361,削除,2025-12-10,reins_20251208.csv,,
20251210_040,100135582621,削除,2025-12-10,reins_20251208.csv,,
20251210_041,100135650479,削除,2025-12-10,reins_20251208.csv,,
20251210_042,100135789870,削除,2025-12-10,reins_20251208.csv,,
20251210_043,100135808899,削除,2025-12-10,reins_20251208.csv,,
20251210_044,100135832109,削除,2025-12-10,reins_20251208.csv,,
20251210_045,100135850621,削除,2025-12-10,reins_20251208.csv,,
20251210_046,100135864388,削除,2025-12-10,reins_20251208.csv,,
20251210_047,100135877299,削除,2025-12-10,reins_20251208.csv,,
20251210_048,100135884023,削除,2025-12-10,reins_20251208.csv,,
20251210_049,100135884024,削除,2025-12-10,reins_20251208.csv,,
20251210_050,100135884325,削除,2025-12-10,reins_20251208.csv,,
20251210_051,100135884733,削除,2025-12-10,reins_20251208.csv,,
20251210_052,100135884756,削除,2025-12-10,reins_20251208.csv,,
20251210_053,100135885718,削除,2025-12-10,reins_20251208.csv,,
20251210_054,100135887908,削除,2025-12-10,reins_20251208.csv,,
20251210_055,100135887988,削除,2025-12-10,reins_20251208.csv,,
20251210_056,100135888094,削除,2025-12-10,reins_20251208.csv,,
20251210_057,100135890530,削除,2025-12-10,reins_20251208.csv,,
20251210_058,100135890611,削除,2025-12-10,reins_20251208.csv,,
20251210_059,100135891841,削除,2025-12-10,reins_20251208.csv,,
20251210_060,100135892807,削除,2025-12-10,reins_20251208.csv,,
20251210_061,100135892958,削除,2025-12-10,reins_20251208.csv,,
20251210_062,100135900809,削除,2025-12-10,reins_20251208.csv,,
20251210_063,100135902521,削除,2025-12-10,reins_20251208.csv,,
20251210_064,100135902628,削除,2025-12-10,reins_20251208.csv,,
20251210_065,100135904654,削除,2025-12-10,reins_20251208.csv,,
20251210_066,100135904869,削除,2025-12-10,reins_20251208.csv,,
20251210_067,100135905360,削除,2025-12-10,reins_20251208.csv,,
20251210_068,100135916843,削除,2025-12-10,reins_20251208.csv,,
20251210_069,100135924006,削除,2025-12-10,reins_20251208.csv,,
20251210_070,100135929119,削除,2025-12-10,reins_20251208.csv,,
20251210_071,100135937935,削除,2025-12-10,reins_20251208.csv,,
20251210_072,100135943061,削除,2025-12-10,reins_20251208.csv,,
20251210_073,100135946771,削除,2025-12-10,reins_20251208.csv,,
20251210_074,100135959213,削除,2025-12-10,reins_20251208.csv,,
20251210_075,100135961253,削除,2025-12-10,reins_20251208.csv,,
20251210_076,100135977191,削除,2025-12-10,reins_20251208.csv,,
20251210_077,100135990901,削除,2025-12-10,reins_20251208.csv,,
20251210_078,100135990930,削除,2025-12-10,reins_20251208.csv,,
20251210_079,100135990948,削除,2025-12-10,reins_20251208.csv,,
20251210_080,100135994364,削除,2025-12-10,reins_20251208.csv,,
20251210_081,100136000864,削除,2025-12-10,reins_20251208.csv,,
20251210_082,100136014925,削除,2025-12-10,reins_20251208.csv,,
20251210_083,100136019720,削除,2025-12-10,reins_20251208.csv,,
20251210_084,100136025286,削除,2025-12-10,reins_20251208.csv,,
20251210_085,100136031033,削除,2025-12-10,reins_20251208.csv,,
20251210_086,100136032795,削除,2025-12-10,reins_20251208.csv,,
20251210_087,100136034637,削除,2025-12-10,reins_20251208.csv,,
20251210_088,100136042325,削除,2025-12-10,reins_20251208.csv,,
20251210_089,100136044904,削除,2025-12-10,reins_20251208.csv,,
20251210_090,100136063703,削除,2025-12-10,reins_20251208.csv,,
20251210_091,100136064470,削除,2025-12-10,reins_20251208.csv,,
20251210_092,100136065099,削除,2025-12-10,reins_20251208.csv,,
20251210_093,100136068175,削除,2025-12-10,reins_20251208.csv,,
20251210_094,100136068199,削除,2025-12-10,reins_20251208.csv,,
20251210_095,100136069172,削除,2025-12-10,reins_20251208.csv,,
20251210_096,100136070801,削除,2025-12-10,reins_20251208.csv,,
20251210_097,100136087456,削除,2025-12-10,reins_20251208.csv,,
20251210_098,100136097721,削除,2025-12-10,reins_20251208.csv,,
20251210_099,100136113534,削除,2025-12-10,reins_20251208.csv,,
20251210_100,100136121914,削除,2025-12-10,reins_20251208.csv,,
20251210_101,100136125144,削除,2025-12-10,reins_20251208.csv,,
20251210_102,100136140266,削除,2025-12-10,reins_20251208.csv,,
20251210_103,100136148915,削除,2025-12-10,reins_20251208.csv,,
20251210_104,100136148973,削除,2025-12-10,reins_20251208.csv,,
20251210_105,100136173381,削除,2025-12-10,reins_20251208.csv,,
20251210_106,100136177559,削除,2025-12-10,reins_20251208.csv,,
